gene_id,importance_score,z_score,is_perturbed
RPS6KB1,0.0,-0.17964239331779489,False
RPS7,0.0,-0.17964239331779489,False
RPS8,0.0,-0.17964239331779489,False
RPS9,0.0,-0.17964239331779489,False
RPSA,0.0,-0.17964239331779489,False
RRBP1,0.0,-0.17964239331779489,False
RSF1,0.0,-0.17964239331779489,False
RSL1D1,0.0,-0.17964239331779489,False
RSU1,0.0,-0.17964239331779489,False
RTN3,0.0,-0.17964239331779489,False
RTN4,0.0,-0.17964239331779489,False
RUNX1,0.009999999999999998,2.7521214656286177,True
RYR1,0.0,-0.17964239331779489,False
S100A10,0.0,-0.17964239331779489,False
S100A11,0.0,-0.17964239331779489,False
S100A14,0.0,-0.17964239331779489,False
S100A16,0.0,-0.17964239331779489,False
S100A6,0.0,-0.17964239331779489,False
S100A7,0.0,-0.17964239331779489,False
S100A7A,0.0,-0.17964239331779489,False
S100A8,0.0,-0.17964239331779489,False
S100A9,0.0,-0.17964239331779489,False
SAA1,0.0,-0.17964239331779489,False
SAMD9,0.0,-0.17964239331779489,False
SAMHD1,0.0,-0.17964239331779489,False
SAT1,0.0,-0.17964239331779489,False
SCARB2,0.0,-0.17964239331779489,False
SCD,0.0,-0.17964239331779489,False
SCGB1D2,0.0,-0.17964239331779489,False
SCGB2A2,0.0,-0.17964239331779489,False
SCIN,0.0,-0.17964239331779489,False
SCNN1A,0.0,-0.17964239331779489,False
SCP2,0.0,-0.17964239331779489,False
SDC1,0.0,-0.17964239331779489,False
SDC2,0.0,-0.17964239331779489,False
SDC4,0.0,-0.17964239331779489,False
SDCBP,0.0,-0.17964239331779489,False
SEC16A,0.0,-0.17964239331779489,False
SEC31A,0.0,-0.17964239331779489,False
SEC61A1,0.0,-0.17964239331779489,False
SEC62,0.0,-0.17964239331779489,False
SEC63,0.0,-0.17964239331779489,False
SEL1L,0.0,-0.17964239331779489,False
SELENBP1,0.0,-0.17964239331779489,False
SELENOW,0.0,-0.17964239331779489,False
SEMA3C,0.0,-0.17964239331779489,False
SEMA3F,0.0,-0.17964239331779489,False
SEPHS2,0.0,-0.17964239331779489,False
SERBP1,0.0,-0.17964239331779489,False
SERF2,0.0,-0.17964239331779489,False
SERP1,0.0,-0.17964239331779489,False
SERPINA1,0.0,-0.17964239331779489,False
SERPINA5,0.0,-0.17964239331779489,False
SERPINA6,0.0,-0.17964239331779489,False
SERPINF1,0.0,-0.17964239331779489,False
SERPING1,0.0,-0.17964239331779489,False
SERPINH1,0.0,-0.17964239331779489,False
SESN3,0.0,-0.17964239331779489,False
SET,0.0,-0.17964239331779489,False
SETD7,0.0,-0.17964239331779489,False
SF3B1,0.0,-0.17964239331779489,False
SF3B2,0.0,-0.17964239331779489,False
SF3B3,0.0,-0.17964239331779489,False
SFPQ,0.0,-0.17964239331779489,False
SFRP1,0.0,-0.17964239331779489,False
SFRP2,0.0,-0.17964239331779489,False
SFRP4,0.0,-0.17964239331779489,False
SH3BGRL,0.0,-0.17964239331779489,False
SH3GLB1,0.0,-0.17964239331779489,False
SH3PXD2A,0.0,-0.17964239331779489,False
SHROOM1,0.0,-0.17964239331779489,False
SIAH2,0.0,-0.17964239331779489,False
SIK2,0.0,-0.17964239331779489,False
SKP1,0.0,-0.17964239331779489,False
SLC12A2,0.0,-0.17964239331779489,False
SLC1A1,0.0,-0.17964239331779489,False
SLC1A2,0.0,-0.17964239331779489,False
SLC1A4,0.0,-0.17964239331779489,False
SLC1A5,0.0,-0.17964239331779489,False
SLC25A3,0.0,-0.17964239331779489,False
SLC25A4,0.0,-0.17964239331779489,False
SLC25A5,0.0,-0.17964239331779489,False
SLC25A6,0.0,-0.17964239331779489,False
SLC2A1,0.0,-0.17964239331779489,False
SLC30A8,0.0,-0.17964239331779489,False
SLC34A2,0.0,-0.17964239331779489,False
SLC38A1,0.0,-0.17964239331779489,False
SLC38A2,0.0,-0.17964239331779489,False
SLC39A11,0.0,-0.17964239331779489,False
SLC39A6,0.0,-0.17964239331779489,False
SLC39A7,0.0,-0.17964239331779489,False
SLC39A8,0.0,-0.17964239331779489,False
SLC39A9,0.009999999999999998,2.7521214656286177,True
SLC3A2,0.0,-0.17964239331779489,False
SLC40A1,0.0,-0.17964239331779489,False
SLC4A7,0.0,-0.17964239331779489,False
SLC6A4,0.0,-0.17964239331779489,False
SLC7A5,0.0,-0.17964239331779489,False
SLC7A8,0.0,-0.17964239331779489,False
SLC9A3R1,0.0,-0.17964239331779489,False
SLN,0.0,-0.17964239331779489,False
SLPI,0.0,-0.17964239331779489,False
SMARCA2,0.019999999999999997,5.68388532457503,True
SMARCA4,0.009999999999999998,2.7521214656286177,True
SMARCC1,0.009999999999999998,2.7521214656286177,True
SMARCD2,0.019999999999999997,5.68388532457503,True
SMC1A,0.0,-0.17964239331779489,False
SMG1,0.009999999999999998,2.7521214656286177,True
SMG5,0.0,-0.17964239331779489,False
SND1,0.0,-0.17964239331779489,False
SNRNP200,0.0,-0.17964239331779489,False
SNRNP70,0.0,-0.17964239331779489,False
SNRPB2,0.0,-0.17964239331779489,False
SNX3,0.0,-0.17964239331779489,False
SOCS3,0.0,-0.17964239331779489,False
SOD1,0.0,-0.17964239331779489,False
SOD2,0.0,-0.17964239331779489,False
SON,0.0,-0.17964239331779489,False
SORBS1,0.0,-0.17964239331779489,False
SORD,0.0,-0.17964239331779489,False
SORL1,0.0,-0.17964239331779489,False
SORT1,0.0,-0.17964239331779489,False
SOX4,0.0,-0.17964239331779489,False
SOX9,0.0,-0.17964239331779489,False
SP1,0.009999999999999998,2.7521214656286177,True
SPAG9,0.0,-0.17964239331779489,False
SPARC,0.0,-0.17964239331779489,False
SPARCL1,0.0,-0.17964239331779489,False
SPDEF,0.0,-0.17964239331779489,False
SPINT1,0.0,-0.17964239331779489,False
SPP1,0.0,-0.17964239331779489,False
SPTAN1,0.0,-0.17964239331779489,False
SPTBN1,0.0,-0.17964239331779489,False
SPTBN2,0.0,-0.17964239331779489,False
SPTLC2,0.0,-0.17964239331779489,False
SQLE,0.0,-0.17964239331779489,False
SQSTM1,0.0,-0.17964239331779489,False
SRC,0.0,-0.17964239331779489,False
SREBF1,0.0,-0.17964239331779489,False
SREBF2,0.0,-0.17964239331779489,False
SRI,0.0,-0.17964239331779489,False
SRL,0.0,-0.17964239331779489,False
SRP14,0.0,-0.17964239331779489,False
SRP72,0.0,-0.17964239331779489,False
SRP9,0.0,-0.17964239331779489,False
SRPRA,0.0,-0.17964239331779489,False
SRRM2,0.0,-0.17964239331779489,False
SRSF3,0.0,-0.17964239331779489,False
SRSF5,0.0,-0.17964239331779489,False
SSR1,0.0,-0.17964239331779489,False
SSR2,0.0,-0.17964239331779489,False
SSR3,0.0,-0.17964239331779489,False
SSR4,0.0,-0.17964239331779489,False
SSRP1,0.0,-0.17964239331779489,False
ST13,0.0,-0.17964239331779489,False
ST14,0.0,-0.17964239331779489,False
ST6GAL1,0.0,-0.17964239331779489,False
STAC2,0.0,-0.17964239331779489,False
STARD10,0.0,-0.17964239331779489,False
STARD3,0.0,-0.17964239331779489,False
STAT1,0.0,-0.17964239331779489,False
STAT3,0.0,-0.17964239331779489,False
STAU1,0.0,-0.17964239331779489,False
STIP1,0.0,-0.17964239331779489,False
STK38L,0.0,-0.17964239331779489,False
STMN1,0.009999999999999998,2.7521214656286177,True
STOM,0.0,-0.17964239331779489,False
STRAP,0.0,-0.17964239331779489,False
STT3A,0.0,-0.17964239331779489,False
STT3B,0.0,-0.17964239331779489,False
SUB1,0.0,-0.17964239331779489,False
SUCO,0.0,-0.17964239331779489,False
SULF1,0.0,-0.17964239331779489,False
SULF2,0.0,-0.17964239331779489,False
SUMO2,0.0,-0.17964239331779489,False
SUPT16H,0.009999999999999998,2.7521214656286177,True
SUPT6H,0.0,-0.17964239331779489,False
SURF4,0.0,-0.17964239331779489,False
SVEP1,0.0,-0.17964239331779489,False
SVIL,0.0,-0.17964239331779489,False
SYNCRIP,0.0,-0.17964239331779489,False
SYNE2,0.0,-0.17964239331779489,False
SYNM,0.0,-0.17964239331779489,False
SYNPO,0.0,-0.17964239331779489,False
SYNPO2,0.0,-0.17964239331779489,False
SYT1,0.0,-0.17964239331779489,False
SYTL2,0.0,-0.17964239331779489,False
TACC1,0.0,-0.17964239331779489,False
TACSTD2,0.0,-0.17964239331779489,False
TAGLN,0.0,-0.17964239331779489,False
TAGLN2,0.0,-0.17964239331779489,False
TALDO1,0.0,-0.17964239331779489,False
TAOK1,0.0,-0.17964239331779489,False
TAP1,0.0,-0.17964239331779489,False
TAPBP,0.0,-0.17964239331779489,False
TAT,0.0,-0.17964239331779489,False
TAX1BP1,0.0,-0.17964239331779489,False
TBL1XR1,0.0,-0.17964239331779489,False
TBX3,0.0,-0.17964239331779489,False
TCAP,0.0,-0.17964239331779489,False
TCEAL4,0.0,-0.17964239331779489,False
TCN1,0.0,-0.17964239331779489,False
TCP1,0.0,-0.17964239331779489,False
TFAP2A,0.0,-0.17964239331779489,False
TFAP2B,0.0,-0.17964239331779489,False
TFDP1,0.0,-0.17964239331779489,False
TFF1,0.0,-0.17964239331779489,False
TFF3,0.0,-0.17964239331779489,False
TFRC,0.0,-0.17964239331779489,False
TGFBI,0.0,-0.17964239331779489,False
TGFBR2,0.0,-0.17964239331779489,False
TGFBR3,0.0,-0.17964239331779489,False
TGM2,0.0,-0.17964239331779489,False
TGOLN2,0.0,-0.17964239331779489,False
THBS1,0.0,-0.17964239331779489,False
THBS2,0.0,-0.17964239331779489,False
THY1,0.0,-0.17964239331779489,False
TIMP1,0.0,-0.17964239331779489,False
TIMP2,0.0,-0.17964239331779489,False
TIMP3,0.0,-0.17964239331779489,False
TKT,0.0,-0.17964239331779489,False
TLE3,0.0,-0.17964239331779489,False
TLN1,0.0,-0.17964239331779489,False
TM4SF1,0.0,-0.17964239331779489,False
TM9SF2,0.0,-0.17964239331779489,False
TMBIM6,0.0,-0.17964239331779489,False
TMC4,0.0,-0.17964239331779489,False
TMCO1,0.0,-0.17964239331779489,False
TMED10,0.0,-0.17964239331779489,False
TMED2,0.0,-0.17964239331779489,False
TMED3,0.0,-0.17964239331779489,False
TMED9,0.0,-0.17964239331779489,False
TMPO,0.0,-0.17964239331779489,False
TMSB10,0.0,-0.17964239331779489,False
TMSB4X,0.0,-0.17964239331779489,False
TNC,0.0,-0.17964239331779489,False
TNFAIP2,0.0,-0.17964239331779489,False
TNFSF10,0.0,-0.17964239331779489,False
TNKS1BP1,0.0,-0.17964239331779489,False
TNNC1,0.0,-0.17964239331779489,False
TNNC2,0.0,-0.17964239331779489,False
TNNI1,0.0,-0.17964239331779489,False
TNNI2,0.0,-0.17964239331779489,False
TNNT1,0.0,-0.17964239331779489,False
TNNT3,0.0,-0.17964239331779489,False
TNS1,0.0,-0.17964239331779489,False
TNS3,0.0,-0.17964239331779489,False
TNXB,0.0,-0.17964239331779489,False
TOB1,0.0,-0.17964239331779489,False
TOMM20,0.0,-0.17964239331779489,False
TOP2A,0.0,-0.17964239331779489,False
TOP2B,0.019999999999999997,5.68388532457503,True
TP53,0.0,-0.17964239331779489,False
TP53INP1,0.0,-0.17964239331779489,False
TPD52,0.0,-0.17964239331779489,False
TPI1,0.0,-0.17964239331779489,False
TPM1,0.0,-0.17964239331779489,False
TPM2,0.0,-0.17964239331779489,False
TPM3,0.0,-0.17964239331779489,False
TPM4,0.0,-0.17964239331779489,False
TPR,0.0,-0.17964239331779489,False
TPT1,0.0,-0.17964239331779489,False
TPX2,0.0,-0.17964239331779489,False
TRAM1,0.0,-0.17964239331779489,False
TRDN,0.0,-0.17964239331779489,False
TRIB1,0.0,-0.17964239331779489,False
TRIM28,0.0,-0.17964239331779489,False
TRIM29,0.0,-0.17964239331779489,False
TRIP12,0.0,-0.17964239331779489,False
TRPS1,0.0,-0.17964239331779489,False
TSC22D1,0.0,-0.17964239331779489,False
TSC22D3,0.0,-0.17964239331779489,False
TSKU,0.0,-0.17964239331779489,False
TSPAN1,0.0,-0.17964239331779489,False
TSPAN3,0.0,-0.17964239331779489,False
TTC3,0.0,-0.17964239331779489,False
TTI1,0.0,-0.17964239331779489,False
TTLL12,0.0,-0.17964239331779489,False
TTN,0.0,-0.17964239331779489,False
TUBA1A,0.0,-0.17964239331779489,False
TUBB,0.0,-0.17964239331779489,False
TUBB4B,0.0,-0.17964239331779489,False
TUFM,0.0,-0.17964239331779489,False
TXN,0.0,-0.17964239331779489,False
TXNIP,0.0,-0.17964239331779489,False
TXNRD1,0.0,-0.17964239331779489,False
TYMP,0.0,-0.17964239331779489,False
UBA1,0.0,-0.17964239331779489,False
UBA52,0.0,-0.17964239331779489,False
UBAP2L,0.0,-0.17964239331779489,False
UBC,0.0,-0.17964239331779489,False
UBE2D3,0.0,-0.17964239331779489,False
UBE2H,0.009999999999999998,2.7521214656286177,True
UBE2L6,0.0,-0.17964239331779489,False
UBE2Z,0.0,-0.17964239331779489,False
UBQLN1,0.0,-0.17964239331779489,False
UBR4,0.0,-0.17964239331779489,False
UBR5,0.0,-0.17964239331779489,False
UBXN4,0.0,-0.17964239331779489,False
UCP2,0.0,-0.17964239331779489,False
UGCG,0.0,-0.17964239331779489,False
UGDH,0.0,-0.17964239331779489,False
UGP2,0.0,-0.17964239331779489,False
UGT2B11,0.0,-0.17964239331779489,False
UHMK1,0.0,-0.17964239331779489,False
UQCRC1,0.0,-0.17964239331779489,False
UQCRC2,0.0,-0.17964239331779489,False
USP1,0.0,-0.17964239331779489,False
USP13,0.0,-0.17964239331779489,False
USP22,0.0,-0.17964239331779489,False
USP7,0.0,-0.17964239331779489,False
USP9X,0.0,-0.17964239331779489,False
UTRN,0.0,-0.17964239331779489,False
VAV3,0.0,-0.17964239331779489,False
VCAN,0.0,-0.17964239331779489,False
VCL,0.0,-0.17964239331779489,False
VCP,0.0,-0.17964239331779489,False
VDAC1,0.0,-0.17964239331779489,False
VDAC3,0.0,-0.17964239331779489,False
VIM,0.0,-0.17964239331779489,False
VPS28,0.0,-0.17964239331779489,False
VPS35,0.0,-0.17964239331779489,False
VWF,0.0,-0.17964239331779489,False
WASF2,0.0,-0.17964239331779489,False
WASHC5,0.0,-0.17964239331779489,False
WBP11,0.0,-0.17964239331779489,False
WDR1,0.0,-0.17964239331779489,False
WDR26,0.0,-0.17964239331779489,False
WIPF2,0.0,-0.17964239331779489,False
WNK1,0.0,-0.17964239331779489,False
WWP1,0.0,-0.17964239331779489,False
XBP1,0.0,-0.17964239331779489,False
XIRP1,0.0,-0.17964239331779489,False
XIRP2,0.0,-0.17964239331779489,False
XPO1,0.0,-0.17964239331779489,False
XRCC5,0.0,-0.17964239331779489,False
XRCC6,0.0,-0.17964239331779489,False
YBX1,0.0,-0.17964239331779489,False
YBX3,0.0,-0.17964239331779489,False
YME1L1,0.0,-0.17964239331779489,False
YWHAB,0.0,-0.17964239331779489,False
YWHAE,0.0,-0.17964239331779489,False
YWHAG,0.0,-0.17964239331779489,False
YWHAH,0.0,-0.17964239331779489,False
YWHAQ,0.0,-0.17964239331779489,False
YWHAZ,0.0,-0.17964239331779489,False
ZC3H13,0.0,-0.17964239331779489,False
ZFP36,0.0,-0.17964239331779489,False
ZFP36L1,0.0,-0.17964239331779489,False
ZFP36L2,0.0,-0.17964239331779489,False
ZKSCAN1,0.039999999999999994,11.547413042467856,True
ZMIZ1,0.0,-0.17964239331779489,False
ZNF217,0.0,-0.17964239331779489,False
ZNF24,0.0,-0.17964239331779489,False
ZNF703,0.0,-0.17964239331779489,False
ZYX,0.009999999999999998,2.7521214656286177,True
